V1,ZmRoot,ZmSAM,ZmPAN,,,
GRMZM2G059393,2009,0,0,,,
GRMZM2G059397,7,304,0,,,
GRMZM2G059428,3508,0,0,,,
GRMZM2G059432,1858,0,224,,,
GRMZM2G059449,752,203,1,,,
GRMZM2G059453,6,1035,11,,,
GRMZM2G059465,269,0,57,,,
GRMZM2G059496,5223,0,0,,,
GRMZM2G059497,16,0,20,,,
GRMZM2G059502,3342,0,0,,,
GRMZM2G059517,487,0,1132,,,
GRMZM2G059526,410,0,0,,,
GRMZM2G059544,1,0,0,,,
GRMZM2G059556,681,0,2,,,
GRMZM2G059562,4725,304,0,,,
GRMZM2G059565,2,624,0,,,
GRMZM2G059574,5861,0,0,,,
GRMZM2G059580,3,23,5,,,
GRMZM2G059590,7,204,1,,,
GRMZM2G059618,861,0,0,,,
GRMZM2G059634,2,0,0,,,
GRMZM2G059637,9,0,19,,,
GRMZM2G059643,5,4,2,,,
GRMZM2G059671,21,0,1,,,
GRMZM2G059678,215,0,0,,,
GRMZM2G059693,2,0,2,,,
GRMZM2G059703,1986,0,0,,,
GRMZM2G059706,5,410,2,,,
GRMZM2G059740,5547,0,1133,,,
GRMZM2G059753,1,0,7,,,
GRMZM2G059785,10,0,461,,,
GRMZM2G059799,17,0,7,,,
GRMZM2G059825,2,184,3,,,
GRMZM2G059836,6,0,11,,,
GRMZM2G059845,2,160,3,,,
GRMZM2G059851,4289,0,0,,,
GRMZM2G059865,2,12,322,,,
GRMZM2G059887,2,10,2,,,
GRMZM2G059891,340,981,1,,,
GRMZM2G059893,1226,0,0,,,
GRMZM2G059937,3470,0,0,,,
GRMZM2G059939,3264,0,0,,,
GRMZM2G059958,1364,12,1,,,
GRMZM2G059964,847,0,12,,,
GRMZM2G059965,1036,0,1,,,
GRMZM2G059981,3,0,74,,,
GRMZM2G059985,495,0,0,,,
GRMZM2G059991,3946,0,0,,,
GRMZM2G060000,4,12,1,,,
GRMZM2G060001,3,7,0,,,
GRMZM2G060011,4,0,0,,,
GRMZM2G060027,4645,0,0,,,
GRMZM2G060029,2,188,133,,,
GRMZM2G060045,5784,399,1,,,
GRMZM2G060054,759,0,0,,,
GRMZM2G060057,4121,0,7,,,
GRMZM2G060061,3454,0,2,,,
GRMZM2G060070,1721,0,546,,,
GRMZM2G060079,4697,0,2,,,
GRMZM2G060106,0,3,1134,,,
GRMZM2G060109,1700,0,3,,,
GRMZM2G060114,3176,0,1029,,,
GRMZM2G060138,2,0,0,,,
GRMZM2G060148,4122,0,0,,,
GRMZM2G060156,326,2,6,,,
GRMZM2G060160,496,0,1,,,
GRMZM2G060161,959,0,0,,,
GRMZM2G060163,4,1,5,,,
GRMZM2G060167,27,10,1,,,
GRMZM2G060170,2443,0,0,,,
GRMZM2G060183,0,0,1003,,,
GRMZM2G060185,199,0,2,,,
GRMZM2G060194,814,78,0,,,
GRMZM2G060210,2561,0,353,,,
GRMZM2G060213,1,844,1,,,
GRMZM2G060216,3918,0,17,,,
GRMZM2G060249,0,4,0,,,
GRMZM2G060253,4,1,14,,,
GRMZM2G060255,4,10,0,,,
GRMZM2G060257,11,0,304,,,
GRMZM2G060265,0,0,2,,,
GRMZM2G060271,68,0,0,,,
GRMZM2G060276,1,0,1,,,
GRMZM2G060284,1413,0,0,,,
GRMZM2G060290,2793,0,62,,,
GRMZM2G060296,1106,0,999,,,
GRMZM2G060311,4,0,0,,,
GRMZM2G060327,236,0,1,,,
GRMZM2G060337,1787,0,0,,,
GRMZM2G060349,739,0,4,,,
GRMZM2G060355,1343,358,350,,,
GRMZM2G060357,295,102,30,,,
GRMZM2G060369,1804,0,506,,,
GRMZM2G060373,230,1,294,,,
GRMZM2G060383,3226,0,0,,,
GRMZM2G060410,1,0,0,,,
GRMZM2G060432,2237,0,0,,,
GRMZM2G060451,905,712,1,,,
GRMZM2G060464,2,74,22,,,
GRMZM2G060465,483,0,0,,,
GRMZM2G060467,0,125,310,,,
GRMZM2G060470,3215,8,6,,,
GRMZM2G060481,0,0,471,,,
GRMZM2G060485,5226,0,3,,,
GRMZM2G060505,3357,0,0,,,
GRMZM2G060507,539,0,3,,,
GRMZM2G060511,1403,3,0,,,
GRMZM2G060522,42,103,573,,,
GRMZM2G060536,1391,0,0,,,
GRMZM2G060540,3239,3,0,,,
GRMZM2G060541,8,0,0,,,
GRMZM2G060544,10,0,0,,,
GRMZM2G060554,4,10,1,,,
GRMZM2G060561,5307,222,11,,,
GRMZM2G060564,1840,129,9,,,
GRMZM2G060567,3,0,408,,,
GRMZM2G060579,3138,0,1,,,
GRMZM2G060583,1,16,7,,,
GRMZM2G060611,4716,11,1,,,
GRMZM2G060647,6,418,550,,,
GRMZM2G060659,2,0,24,,,
GRMZM2G060669,195,1,0,,,
GRMZM2G060680,16,0,62,,,
GRMZM2G060690,4,10,9,,,
GRMZM2G060702,2083,0,18,,,
GRMZM2G060712,7,0,0,,,
GRMZM2G060714,2688,0,0,,,
GRMZM2G060720,1118,0,1115,,,
GRMZM2G060721,223,0,3,,,
GRMZM2G060723,0,0,554,,,
GRMZM2G060726,83,0,6,,,
GRMZM2G060727,3374,0,0,,,
GRMZM2G060732,1156,24,0,,,
GRMZM2G060742,331,0,0,,,
GRMZM2G060760,1156,0,0,,,
GRMZM2G060762,25,0,1,,,
GRMZM2G060765,56,5,1,,,
GRMZM2G060798,5,0,516,,,
GRMZM2G060800,1422,45,1006,,,
GRMZM2G060811,2,624,0,,,
GRMZM2G060817,3,9,1,,,
GRMZM2G060824,2012,0,1,,,
GRMZM2G060834,196,0,0,,,
GRMZM2G060837,2,0,7,,,
GRMZM2G060842,2189,8,12,,,
GRMZM2G060856,3,0,21,,,
GRMZM2G060857,3,0,15,,,
GRMZM2G060866,9,0,0,,,
GRMZM2G060868,0,5,901,,,
GRMZM2G060870,4,27,88,,,
GRMZM2G060872,3,14,22,,,
GRMZM2G060886,4,0,0,,,
GRMZM2G060896,6,0,0,,,
GRMZM2G060906,148,0,0,,,
GRMZM2G060918,2189,0,48,,,
GRMZM2G060919,2,0,1,,,
GRMZM2G060922,5255,0,1135,,,
GRMZM2G060924,855,7,0,,,
GRMZM2G060940,3611,0,574,,,
GRMZM2G060942,2281,0,0,,,
GRMZM2G060943,2,10,1,,,
GRMZM2G060947,2,14,23,,,
GRMZM2G060949,1863,0,0,,,
GRMZM2G060952,26,0,27,,,
GRMZM2G060974,13,0,0,,,
GRMZM2G060977,3830,66,1,,,
GRMZM2G060986,3101,0,0,,,
GRMZM2G060987,6,544,1,,,
GRMZM2G060993,193,0,210,,,
GRMZM2G060999,288,0,1085,,,
GRMZM2G061005,870,0,0,,,
GRMZM2G061018,1,0,9,,,
GRMZM2G061023,1,0,1,,,
GRMZM2G061043,3831,5,1,,,
GRMZM2G061052,2,0,3,,,
GRMZM2G061078,1468,0,0,,,
GRMZM2G061088,449,0,3,,,
GRMZM2G061096,597,11,1,,,
GRMZM2G061099,4364,0,1,,,
GRMZM2G061105,87,0,0,,,
GRMZM2G061126,1,0,0,,,
GRMZM2G061127,2140,0,6,,,
GRMZM2G061135,2316,0,383,,,
GRMZM2G061156,2080,0,1136,,,
GRMZM2G061184,9,0,2,,,
GRMZM2G061186,1,0,1,,,
GRMZM2G061187,41,0,2,,,
GRMZM2G061202,6,208,11,,,
GRMZM2G061206,3,7,2,,,
GRMZM2G061230,0,0,29,,,
GRMZM2G061232,288,0,0,,,
GRMZM2G061234,4702,0,0,,,
GRMZM2G061277,191,6,615,,,
GRMZM2G061280,2,286,23,,,
GRMZM2G061283,2,1003,0,,,
GRMZM2G061287,4,1,14,,,
GRMZM2G061289,1720,0,0,,,
GRMZM2G061305,4,0,3,,,
GRMZM2G061321,1988,0,7,,,
GRMZM2G061354,778,0,0,,,
GRMZM2G061396,815,0,11,,,
GRMZM2G061398,3,0,0,,,
GRMZM2G061403,2638,0,0,,,
GRMZM2G061419,2,0,15,,,
GRMZM2G061428,2929,0,0,,,
GRMZM2G061439,0,0,45,,,
GRMZM2G061442,875,8,0,,,
GRMZM2G061446,4976,0,16,,,
GRMZM2G061447,920,0,9,,,
GRMZM2G061465,1292,0,0,,,
GRMZM2G061469,2,0,9,,,
GRMZM2G061472,825,0,0,,,
GRMZM2G061485,869,0,0,,,
GRMZM2G061487,6,0,11,,,
GRMZM2G061492,1624,180,0,,,
GRMZM2G061495,5608,0,0,,,
GRMZM2G061515,4,0,0,,,
GRMZM2G061521,3332,0,0,,,
GRMZM2G061527,7,0,0,,,
GRMZM2G061537,51,0,1,,,
GRMZM2G061542,2351,471,0,,,
GRMZM2G061554,0,5,0,,,
GRMZM2G061562,2,50,1,,,
GRMZM2G061568,5703,0,122,,,
GRMZM2G061596,9,304,19,,,
GRMZM2G061602,3099,2,1,,,
GRMZM2G061620,5495,0,531,,,
GRMZM2G061624,0,181,49,,,
GRMZM2G061626,7,0,0,,,
GRMZM2G061629,1,0,0,,,
GRMZM2G061655,3164,0,0,,,
GRMZM2G061662,427,0,1,,,
GRMZM2G061663,3442,0,122,,,
GRMZM2G061672,1,0,0,,,
GRMZM2G061681,623,11,1,,,
GRMZM2G061684,48,0,0,,,
GRMZM2G061695,457,0,0,,,
GRMZM2G061702,24,0,0,,,
GRMZM2G061704,2213,980,0,,,
GRMZM2G061718,2366,0,0,,,
GRMZM2G061723,7,0,13,,,
GRMZM2G061728,257,7,0,,,
GRMZM2G061732,29,0,8,,,
GRMZM2G061734,5295,0,0,,,
GRMZM2G061735,3,3,5,,,
GRMZM2G061742,2133,0,1,,,
GRMZM2G061745,147,3,22,,,
GRMZM2G061749,1478,0,0,,,
GRMZM2G061751,2,4,2,,,
GRMZM2G061758,0,1,0,,,
GRMZM2G061766,5172,0,0,,,
GRMZM2G061776,2743,0,0,,,
GRMZM2G061777,3,697,620,,,
GRMZM2G061783,400,385,0,,,
GRMZM2G061791,1062,0,0,,,
GRMZM2G061795,726,0,0,,,
GRMZM2G061798,5540,18,0,,,
GRMZM2G061806,49,0,0,,,
GRMZM2G061821,1,0,0,,,
GRMZM2G061830,512,176,22,,,
GRMZM2G061833,491,0,0,,,
GRMZM2G061851,0,0,417,,,
GRMZM2G061876,515,2,6,,,
GRMZM2G061884,283,0,0,,,
GRMZM2G061885,670,0,0,,,
GRMZM2G061890,147,0,1,,,
GRMZM2G061897,2683,0,0,,,
GRMZM2G061900,4,341,42,,,
GRMZM2G061906,3507,0,30,,,
GRMZM2G061910,2,0,2,,,
GRMZM2G061912,2,61,3,,,
GRMZM2G061922,6,5,0,,,
GRMZM2G061928,2,56,16,,,
GRMZM2G061929,762,0,575,,,
GRMZM2G061932,2983,22,2,,,
GRMZM2G061938,3093,3,0,,,
GRMZM2G061941,5048,0,0,,,
GRMZM2G061950,75,0,0,,,
GRMZM2G061963,294,0,0,,,
GRMZM2G061969,6,29,1,,,
GRMZM2G061980,46,0,1,,,
GRMZM2G061988,1093,0,0,,,
GRMZM2G061990,3,12,0,,,
GRMZM2G061996,3,3,10,,,
GRMZM2G062009,10,0,0,,,
GRMZM2G062019,758,0,3,,,
GRMZM2G062024,4577,0,1,,,
GRMZM2G062034,3184,48,0,,,
GRMZM2G062037,1271,5,0,,,
GRMZM2G062042,553,0,0,,,
GRMZM2G062045,3552,0,0,,,
GRMZM2G062069,1,0,576,,,
GRMZM2G062076,787,0,0,,,
GRMZM2G062080,1196,0,0,,,
GRMZM2G062084,4,1,0,,,
GRMZM2G062121,536,0,0,,,
GRMZM2G062129,44,2,4,,,
GRMZM2G062142,3674,0,0,,,
GRMZM2G062151,9,920,2,,,
GRMZM2G062154,1,0,89,,,
GRMZM2G062156,2020,288,3,,,
GRMZM2G062179,4,4,247,,,
GRMZM2G062199,5874,0,0,,,
GRMZM2G062210,854,23,2,,,
GRMZM2G062218,5,0,0,,,
GRMZM2G062230,4,0,0,,,
GRMZM2G062244,3297,0,0,,,
GRMZM2G062260,0,139,0,,,
GRMZM2G062268,53,1036,723,,,
GRMZM2G062283,0,749,0,,,
GRMZM2G062289,2,27,190,,,
GRMZM2G062318,0,54,0,,,
GRMZM2G062333,4,12,1,,,
GRMZM2G062342,40,0,0,,,
GRMZM2G062348,1123,53,0,,,
GRMZM2G062354,3867,19,1,,,
GRMZM2G062357,1828,0,190,,,
GRMZM2G062373,588,82,86,,,
GRMZM2G062377,3220,1037,190,,,
GRMZM2G062390,1474,0,0,,,
GRMZM2G062391,25,0,0,,,
GRMZM2G062394,0,537,190,,,
GRMZM2G062396,0,0,2,,,
GRMZM2G062412,3713,0,1,,,
GRMZM2G062416,4,878,2,,,
GRMZM2G062420,101,0,16,,,
GRMZM2G062421,3879,9,1,,,
GRMZM2G062424,4,20,0,,,
GRMZM2G062425,206,3,0,,,
GRMZM2G062429,3207,0,0,,,
GRMZM2G062452,4400,62,16,,,
GRMZM2G062453,2625,0,0,,,
GRMZM2G062458,0,0,2,,,
GRMZM2G062470,727,193,2,,,
GRMZM2G062471,4123,0,2,,,
GRMZM2G062476,32,0,16,,,
GRMZM2G062481,3,265,2,,,
GRMZM2G062488,182,0,1137,,,
GRMZM2G062495,0,63,0,,,
GRMZM2G062499,5,132,3,,,
GRMZM2G062524,4,1,1,,,
GRMZM2G062527,526,0,0,,,
GRMZM2G062531,0,0,111,,,
GRMZM2G062541,1493,1194,2,,,
GRMZM2G062552,5,0,2,,,
GRMZM2G062554,3686,15,9,,,
GRMZM2G062555,4791,758,134,,,
GRMZM2G062576,1952,2,0,,,
GRMZM2G062577,0,54,29,,,
GRMZM2G062585,34,0,0,,,
GRMZM2G062591,4550,1,9,,,
GRMZM2G062600,3916,0,0,,,
GRMZM2G062613,3141,0,7,,,
GRMZM2G062618,9,0,0,,,
GRMZM2G062638,996,0,1,,,
GRMZM2G062641,5412,0,1062,,,
GRMZM2G062654,254,0,0,,,
GRMZM2G062657,4,0,0,,,
GRMZM2G062673,5,0,2,,,
GRMZM2G062683,566,0,0,,,
GRMZM2G062716,7,0,0,,,
GRMZM2G062718,0,0,133,,,
GRMZM2G062724,483,0,0,,,
GRMZM2G062738,921,2,841,,,
GRMZM2G062752,1,0,0,,,
GRMZM2G062761,201,0,1,,,
GRMZM2G062772,13,0,3,,,
GRMZM2G062788,781,8,6,,,
GRMZM2G062826,3,230,1,,,
GRMZM2G062841,3,3,2,,,
GRMZM2G062848,871,0,0,,,
GRMZM2G062885,0,0,2,,,
GRMZM2G062910,1831,0,10,,,
GRMZM2G062914,1,168,9,,,
GRMZM2G062946,0,0,33,,,
GRMZM2G062953,1,0,167,,,
GRMZM2G062974,4185,0,2,,,
GRMZM2G062996,2,0,0,,,
GRMZM2G063001,197,0,0,,,
GRMZM2G063024,5,0,19,,,
GRMZM2G063025,1219,339,0,,,
GRMZM2G063042,1279,0,0,,,
GRMZM2G063048,593,2,4,,,
GRMZM2G063060,83,0,9,,,
GRMZM2G063069,39,341,7,,,
GRMZM2G063133,222,0,0,,,
GRMZM2G063151,530,35,0,,,
GRMZM2G063156,4323,0,942,,,
GRMZM2G063162,6,0,11,,,
GRMZM2G063163,66,0,0,,,
GRMZM2G063188,3,0,10,,,
GRMZM2G063192,4,1,14,,,
GRMZM2G063203,2,0,1,,,
GRMZM2G063216,130,0,3,,,
GRMZM2G063220,675,0,0,,,
GRMZM2G063223,836,0,0,,,
GRMZM2G063238,270,0,0,,,
GRMZM2G063244,724,0,0,,,
GRMZM2G063253,3,21,3,,,
GRMZM2G063258,1589,0,0,,,
GRMZM2G063262,2215,0,327,,,
GRMZM2G063263,3551,5,668,,,
GRMZM2G063276,362,0,2,,,
GRMZM2G063298,2,0,0,,,
GRMZM2G063306,26,0,27,,,
GRMZM2G063316,441,213,0,,,
GRMZM2G063322,1159,450,0,,,
GRMZM2G063328,1,0,613,,,
GRMZM2G063340,3,3,5,,,
GRMZM2G063342,2,194,0,,,
GRMZM2G063363,80,0,0,,,
GRMZM2G063369,1,336,1,,,
GRMZM2G063387,224,0,1,,,
GRMZM2G063394,1,0,1,,,
GRMZM2G063420,4832,0,15,,,
GRMZM2G063426,778,1,0,,,
GRMZM2G063431,1025,0,949,,,
GRMZM2G063452,2098,0,0,,,
GRMZM2G063462,1,68,0,,,
GRMZM2G063464,9,0,19,,,
GRMZM2G063468,4543,5,0,,,
GRMZM2G063473,1,8,12,,,
GRMZM2G063478,444,0,0,,,
GRMZM2G063492,4083,0,1,,,
GRMZM2G063503,2,0,466,,,
GRMZM2G063511,3,14,1,,,
GRMZM2G063517,3,9,1,,,
GRMZM2G063519,732,21,0,,,
GRMZM2G063522,1334,0,8,,,
GRMZM2G063533,1437,0,0,,,
GRMZM2G063536,498,0,0,,,
GRMZM2G063544,80,0,1,,,
GRMZM2G063566,2,0,23,,,
GRMZM2G063575,2997,1,0,,,
GRMZM2G063592,4646,8,6,,,
GRMZM2G063603,358,354,1,,,
GRMZM2G063617,3,3,5,,,
GRMZM2G063643,1563,362,0,,,
GRMZM2G063647,1781,0,0,,,
GRMZM2G063657,3177,0,1,,,
GRMZM2G063672,30,0,949,,,
GRMZM2G063676,3,0,11,,,
GRMZM2G063679,2030,0,71,,,
GRMZM2G063684,725,0,0,,,
GRMZM2G063688,782,0,837,,,
GRMZM2G063693,5326,0,0,,,
GRMZM2G063700,125,3,452,,,
GRMZM2G063723,148,0,475,,,
GRMZM2G063729,5415,0,0,,,
GRMZM2G063733,1891,0,0,,,
GRMZM2G063737,317,7,1,,,
GRMZM2G063747,59,0,0,,,
GRMZM2G063754,3020,309,1,,,
GRMZM2G063756,756,632,33,,,
GRMZM2G063765,2,0,0,,,
GRMZM2G063775,8,0,1,,,
GRMZM2G063792,1,287,12,,,
GRMZM2G063806,1024,14,1,,,
GRMZM2G063824,6,0,0,,,
GRMZM2G063827,3,1,0,,,
GRMZM2G063844,825,238,0,,,
GRMZM2G063850,97,222,11,,,
GRMZM2G063851,3,974,34,,,
GRMZM2G063864,1877,913,0,,,
GRMZM2G063868,2177,0,0,,,
GRMZM2G063875,2822,0,0,,,
GRMZM2G063880,1056,0,0,,,
GRMZM2G063882,14,738,7,,,
GRMZM2G063896,4,1,577,,,
GRMZM2G063897,18,242,143,,,
GRMZM2G063899,4465,159,252,,,
GRMZM2G063909,2,0,754,,,
GRMZM2G063917,1180,0,1138,,,
GRMZM2G063931,33,0,0,,,
GRMZM2G063942,2851,542,1,,,
GRMZM2G063949,4,9,5,,,
GRMZM2G063961,1151,814,0,,,
GRMZM2G063972,1,0,234,,,
GRMZM2G063975,2,455,0,,,
GRMZM2G064001,1,2,4,,,
GRMZM2G064015,48,0,0,,,
GRMZM2G064023,3,0,10,,,
GRMZM2G064031,857,0,0,,,
GRMZM2G064042,233,1,0,,,
GRMZM2G064050,83,0,0,,,
GRMZM2G064083,3,0,5,,,
GRMZM2G064096,0,0,6,,,
GRMZM2G064106,4105,0,3,,,
GRMZM2G064107,842,0,1,,,
GRMZM2G064111,842,10,130,,,
GRMZM2G064133,3,1039,5,,,
GRMZM2G064136,1244,15,1139,,,
GRMZM2G064139,3317,0,0,,,
GRMZM2G064145,4,78,1,,,
GRMZM2G064159,1220,0,118,,,
GRMZM2G064163,3,0,1108,,,
GRMZM2G064168,368,3,5,,,
GRMZM2G064174,3335,0,0,,,
GRMZM2G064193,2,0,3,,,
GRMZM2G064197,5195,1,1140,,,
GRMZM2G064202,1027,0,0,,,
GRMZM2G064212,88,281,3,,,
GRMZM2G064255,1588,1040,9,,,
GRMZM2G064268,2306,290,32,,,
GRMZM2G064278,1834,0,0,,,
GRMZM2G064302,3,0,108,,,
GRMZM2G064311,1814,0,0,,,
GRMZM2G064328,1708,0,0,,,
GRMZM2G064330,1200,5,1028,,,
GRMZM2G064336,366,907,2,,,
GRMZM2G064366,426,14,1,,,
GRMZM2G064371,389,414,212,,,
GRMZM2G064382,4466,0,363,,,
GRMZM2G064386,116,186,4,,,
GRMZM2G064390,1,0,1,,,
GRMZM2G064426,50,3,1141,,,
GRMZM2G064437,2,0,60,,,
GRMZM2G064466,3014,0,2,,,
GRMZM2G064467,6,0,0,,,
GRMZM2G064473,4491,0,465,,,
GRMZM2G064501,1131,0,0,,,
GRMZM2G064503,4,12,1,,,
GRMZM2G064518,4717,12,9,,,
GRMZM2G064537,1,0,236,,,
GRMZM2G064541,51,0,8,,,
GRMZM2G064547,2,801,23,,,
GRMZM2G064558,1939,0,0,,,
GRMZM2G064562,2370,0,0,,,
GRMZM2G064563,72,91,200,,,
GRMZM2G064580,1,0,56,,,
GRMZM2G064584,562,2,0,,,
GRMZM2G064590,9,0,29,,,
GRMZM2G064594,37,0,0,,,
GRMZM2G064600,3,1,2,,,
GRMZM2G064601,2016,706,320,,,
GRMZM2G064603,568,0,0,,,
GRMZM2G064605,1383,0,0,,,
GRMZM2G064608,4900,1,0,,,
GRMZM2G064612,1989,3,438,,,
GRMZM2G064613,4,12,0,,,
GRMZM2G064630,3714,0,1,,,
GRMZM2G064631,170,0,0,,,
GRMZM2G064640,3,3,5,,,
GRMZM2G064644,465,0,0,,,
GRMZM2G064655,4775,220,0,,,
GRMZM2G064657,213,0,7,,,
GRMZM2G064663,2657,8,386,,,
GRMZM2G064679,6,0,0,,,
GRMZM2G064695,2,693,34,,,
GRMZM2G064701,4143,0,578,,,
GRMZM2G064708,2263,806,0,,,
GRMZM2G064710,408,0,0,,,
GRMZM2G064715,685,0,0,,,
GRMZM2G064723,1,0,1,,,
GRMZM2G064725,5499,0,7,,,
GRMZM2G064732,3428,74,386,,,
GRMZM2G064744,2,0,0,,,
GRMZM2G064750,2817,0,0,,,
GRMZM2G064753,1619,206,0,,,
GRMZM2G064759,2612,4,0,,,
GRMZM2G064767,117,0,328,,,
GRMZM2G064799,6,6,2,,,
GRMZM2G064804,1186,0,10,,,
GRMZM2G064807,3,5,2,,,
GRMZM2G064814,5,0,0,,,
GRMZM2G064818,2,0,286,,,
GRMZM2G064831,205,0,0,,,
GRMZM2G064841,36,0,2,,,
GRMZM2G064852,4,1,2,,,
GRMZM2G064853,1650,0,253,,,
GRMZM2G064868,1,19,1,,,
GRMZM2G064870,1235,3,2,,,
GRMZM2G064873,1,0,450,,,
GRMZM2G064875,4,0,0,,,
GRMZM2G064896,3,0,21,,,
GRMZM2G064898,1,0,18,,,
GRMZM2G064905,4,498,0,,,
GRMZM2G064914,2273,52,559,,,
GRMZM2G064936,5327,1,559,,,
GRMZM2G064948,1807,1,0,,,
GRMZM2G064949,5720,0,0,,,
GRMZM2G064951,258,0,0,,,
GRMZM2G064954,1,0,3,,,
GRMZM2G064960,1034,0,578,,,
GRMZM2G064962,1,0,7,,,
GRMZM2G064967,1415,0,0,,,
GRMZM2G064969,1672,0,0,,,
GRMZM2G064984,232,248,0,,,
GRMZM2G064988,275,3,2,,,
GRMZM2G064993,2,141,0,,,
GRMZM2G065012,1990,633,0,,,
GRMZM2G065021,2,0,2,,,
GRMZM2G065030,26,0,27,,,
GRMZM2G065044,1,0,0,,,
GRMZM2G065066,1243,7,1142,,,
GRMZM2G065073,10,0,311,,,
GRMZM2G065076,449,0,0,,,
GRMZM2G065083,10,0,533,,,
GRMZM2G065105,1214,1006,16,,,
GRMZM2G065125,1295,141,204,,,
GRMZM2G065144,7,0,0,,,
GRMZM2G065154,1163,0,551,,,
GRMZM2G065157,610,0,0,,,
GRMZM2G065171,17,838,0,,,
GRMZM2G065194,2400,8,698,,,
GRMZM2G065205,4,12,14,,,
GRMZM2G065210,1951,0,1,,,
GRMZM2G065214,210,0,533,,,
GRMZM2G065215,883,0,0,,,
GRMZM2G065225,1151,2,747,,,
GRMZM2G065230,1686,0,0,,,
GRMZM2G065237,2323,0,0,,,
GRMZM2G065244,9,18,154,,,
GRMZM2G065245,357,0,0,,,
GRMZM2G065259,689,0,0,,,
GRMZM2G065276,244,0,130,,,
GRMZM2G065290,128,0,0,,,
GRMZM2G065292,1063,0,68,,,
GRMZM2G065298,1810,30,1142,,,
GRMZM2G065355,3910,0,573,,,
GRMZM2G065374,1,0,0,,,
GRMZM2G065388,1,0,1,,,
GRMZM2G065394,455,0,787,,,
GRMZM2G065423,2,10,0,,,
GRMZM2G065451,1323,0,0,,,
GRMZM2G065461,3195,0,0,,,
GRMZM2G065471,2298,0,0,,,
GRMZM2G065478,3085,0,0,,,
GRMZM2G065480,3,3,14,,,
GRMZM2G065494,6,0,22,,,
GRMZM2G065496,1257,524,0,,,
GRMZM2G065498,0,1041,0,,,
GRMZM2G065506,972,1184,534,,,
GRMZM2G065532,3769,9,1,,,
GRMZM2G065552,388,327,1143,,,
GRMZM2G065557,6,0,426,,,
GRMZM2G065566,7,1,689,,,
GRMZM2G065585,2097,0,8,,,
GRMZM2G065593,1314,0,2,,,
GRMZM2G065599,567,439,1,,,
GRMZM2G065612,11,0,1,,,
GRMZM2G065617,3615,0,0,,,
GRMZM2G065622,0,0,1,,,
GRMZM2G065632,1403,0,0,,,
GRMZM2G065635,1333,0,0,,,
GRMZM2G065640,9,0,199,,,
GRMZM2G065641,627,0,0,,,
GRMZM2G065655,15,1042,53,,,
GRMZM2G065665,1645,0,0,,,
GRMZM2G065669,3,12,10,,,
GRMZM2G065692,4,0,0,,,
GRMZM2G065694,1,0,241,,,
GRMZM2G065696,33,0,0,,,
GRMZM2G065718,2,177,522,,,
GRMZM2G065757,5213,0,8,,,
GRMZM2G065781,4,0,0,,,
GRMZM2G065800,29,0,0,,,
GRMZM2G065804,3832,228,0,,,
GRMZM2G065822,3,357,1,,,
GRMZM2G065829,5069,0,7,,,
GRMZM2G065839,202,0,6,,,
GRMZM2G065868,3,3,5,,,
GRMZM2G065888,4125,0,0,,,
GRMZM2G065893,5970,0,3,,,
GRMZM2G065896,116,0,17,,,
GRMZM2G065899,67,0,0,,,
GRMZM2G065908,1,0,7,,,
GRMZM2G065928,0,239,12,,,
GRMZM2G065939,4,0,0,,,
GRMZM2G065950,3,17,16,,,
GRMZM2G065956,3,1,2,,,
GRMZM2G065970,31,0,317,,,
GRMZM2G065971,2143,0,3,,,
GRMZM2G065989,36,1043,555,,,
GRMZM2G066005,3969,0,0,,,
GRMZM2G066024,10,1030,5,,,
GRMZM2G066029,39,0,0,,,
GRMZM2G066041,413,0,3,,,
GRMZM2G066044,4,144,0,,,
GRMZM2G066049,269,0,579,,,
GRMZM2G066051,284,6,1,,,
GRMZM2G066057,24,0,0,,,
GRMZM2G066067,5975,0,8,,,
GRMZM2G066101,4,12,1,,,
GRMZM2G066107,837,0,0,,,
GRMZM2G066111,0,0,15,,,
GRMZM2G066120,7,0,0,,,
GRMZM2G066142,269,0,579,,,
GRMZM2G066153,100,244,299,,,
GRMZM2G066158,7,4,0,,,
GRMZM2G066165,4018,33,3,,,
GRMZM2G066169,1,0,46,,,
GRMZM2G066171,4,0,0,,,
GRMZM2G066189,651,0,0,,,
GRMZM2G066191,2,142,3,,,
GRMZM2G066197,3052,0,13,,,
GRMZM2G066202,4,0,3,,,
GRMZM2G066213,325,0,13,,,
GRMZM2G066219,5,33,143,,,
GRMZM2G066222,3,3,5,,,
GRMZM2G066225,2,1,299,,,
GRMZM2G066256,253,0,0,,,
GRMZM2G066269,1303,0,0,,,
GRMZM2G066274,4,0,14,,,
GRMZM2G066290,2728,280,708,,,
GRMZM2G066291,0,0,2,,,
GRMZM2G066293,315,0,0,,,
GRMZM2G066321,1100,0,498,,,
GRMZM2G066326,37,0,580,,,
GRMZM2G066341,1730,1,2,,,
GRMZM2G066343,9,0,0,,,
GRMZM2G066345,1848,0,0,,,
GRMZM2G066362,251,13,1,,,
GRMZM2G066369,2,0,0,,,
GRMZM2G066373,3569,0,2,,,
GRMZM2G066394,3,116,2,,,
GRMZM2G066400,762,9,1,,,
GRMZM2G066413,3812,2,0,,,
GRMZM2G066426,12,0,0,,,
GRMZM2G066428,7,0,0,,,
