"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"23" 64.15041 76.099995 47.79834 NA 62.89256 55.974375 57.86115 50.31405 38.99339 40.25124 65.40826 67.92396 52.82975 57.86115 NA 56.6033 84.904955 122.01156 42.76694 47.79834 60.37686 53.458675 48.42727 56.6033 37.73553 26.41487 52.82975 47.798345 NA 110.6909 70.43966 80.50247 40.25124 NA 39.622315 NA 38.99339 54.0876 76.72892 76.099995 NA 30.18843 46.54049 77.98677 66.037185 61.634705 59.74793 45.28264 41.50909 62.89256 44.02479
"24" 65.042175 72.60522 49.91609 NA 65.42033 47.647175 62.773265 58.99174 30.25218 40.84044 65.04218 83.19348 49.15979 54.45392 NA 63.52957 91.890985 105.504465 41.59674 62.77327 70.33631 65.79848 50.672395 54.45392 38.949675 28.73957 52.185 59.748045 NA 99.07588 66.93294 90.00022 54.45392 NA 43.10935 NA 39.32783 52.94131 91.51283 83.19348 NA 33.27739 57.47913 83.571635 75.630445 84.70609 71.84892 59.369895 52.94131 63.52957 51.4287
"25" 57.55155 71.22402 48.96651 NA 54.371905 48.012625 62.32102 52.78209 22.89344 49.60244 61.04916 69.31623 43.87908 57.23359 NA 50.23837 95.38931 139.268395 43.24316 51.828195 63.59288 53.418015 43.56112 61.68509 38.155725 30.52458 54.68987 52.782085 NA 90.30188 61.367125 80.12702 39.42758 NA 41.653335 NA 38.79165 52.78209 71.22402 74.0857 NA 37.201835 51.51023 78.855165 75.67552 74.0857 59.14137 46.4228 46.4228 74.40366 45.15094
"26" 62.690195 79.127255 46.63539 NA 55.427305 51.60473 74.92243 53.51602 33.63864 42.81281 58.86762 71.86437 43.57733 59.63213 NA 49.69345 99.76915 154.814195 42.81281 48.92893 59.63213 43.57733 39.3725 64.98374 34.40315 27.52252 56.57408 49.31119 NA 94.03529 68.04179 77.21597 35.93218 NA 42.0483 NA 39.75476 54.28053 77.98048 61.16116 NA 33.63864 52.7515 84.0966 69.95308 46.635385 57.72085 44.7241 49.69345 77.98048 43.57733
"27" 57.57102 68.102305 51.25225 NA 54.76268 53.3585 65.645005 51.95433 32.29594 42.12514 64.59187 76.52733 44.93348 53.3585 NA 58.2731 96.18573 127.428535 41.42305 56.86893 68.1023 61.43249 42.82722 60.37936 37.21054 31.59385 51.25225 57.571015 NA 100.39824 69.506475 82.8461 42.82722 NA 41.42305 NA 39.31679 53.3585 80.73984 71.96377 NA 41.774095 53.3585 90.217995 71.61273 81.79297 62.83666 50.550165 44.93348 65.99605 49.14599
"28" 59.434175 78.032625 44.47455 NA 59.434175 55.391035 67.116145 54.98672 33.96239 41.24004 67.11614 78.43694 45.28318 59.02986 NA 58.22123 90.56636 125.74169 42.04867 52.96515 63.88163 63.073 42.04867 60.242805 37.1969 29.11062 51.75221 51.347895 NA 105.12167 56.603975 73.58517 48.51769 NA 48.11338 NA 39.62278 52.56084 76.81968 74.79811 NA 34.77101 49.32632 85.310275 70.75497 85.310275 63.88163 52.96515 51.75221 72.77654 55.79535
"29" 69.788015 76.69772 52.51375 NA 64.95122 56.65958 62.18734 60.8054 38.00337 42.1492 62.87831 90.51713 50.44084 62.18734 NA 60.11443 83.261935 103.64557 39.38532 58.04152 69.09704 74.62481 52.51375 56.65958 45.258565 31.78464 49.74987 58.387005 NA 94.66295 57.696035 84.98937 56.65958 NA 46.98599 NA 42.1492 54.58667 76.00675 85.33485 NA 36.62143 55.96861 77.734175 72.5519 80.843545 65.987675 51.13181 53.20472 67.02413 51.13181
"30" 55.331005 75.160615 49.25419 NA 55.65084 47.01536 63.646645 58.2095 33.26257 39.65922 60.76816 74.20112 49.25419 55.65084 NA 56.2905 92.7514 126.97346 41.57821 55.331005 64.60614 54.37151 45.416205 55.65084 38.37989 28.78492 53.09218 49.254185 NA 98.50838 63.00698 92.11173 48.61452 NA 43.177375 NA 39.65922 52.45251 79.9581 77.719275 NA 32.942735 53.73184 78.67877 68.763965 68.444135 61.727655 52.13268 51.17318 65.24581 47.33519
"31" 68.59739 77.67646 51.44804 NA 61.0315 51.952435 66.075425 53.46561 39.34262 46.40412 69.60617 81.7116 54.4744 58.50954 NA 65.57103 83.72917 106.93122 44.38655 62.040285 76.66767 77.172065 49.43047 58.50954 48.42169 34.29869 50.43926 60.527105 NA 96.84337 64.057855 96.84337 61.53589 NA 53.46561 NA 44.38655 55.48318 94.8258 82.720385 NA 40.35141 52.45683 78.68524 82.72038 110.461975 68.59739 71.623745 56.49197 72.63253 57.50075
"32" 61.99456 69.24068 50.72282 NA 55.95613 51.93051 70.045805 50.72282 32.20497 49.11257 67.63043 74.07142 47.50233 54.74844 NA 54.74844 95.80978 134.8583 43.47671 59.176625 68.43556 55.151005 45.489515 60.38431 41.06133 28.17935 54.74844 53.138195 NA 98.22515 71.65605 91.78416 49.11257 NA 45.489515 NA 38.64596 53.1382 88.56366 67.630435 NA 35.42546 51.52795 88.161095 78.49961 80.51242 66.422745 54.34588 56.35869 70.85093 50.72282
