"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"33" 54.17126 64.102665 43.33701 57.78268 46.94843 55.97697 37.91989 55.97697 45.14272 34.30847 59.58839 66.81123 45.14272 50.55985 NA 72.22835 70.42264 78.548335 41.5313 72.22835 70.42264 38.82274 45.14272 45.14272 46.94843 155.29096 43.33701 102.9254 NA 92.09115 63.19981 50.55985 51.462705 NA 50.55985 NA 36.11418 50.55985 52.36556 65.00552 NA 258.21636 61.3941 66.81123 62.296955 70.422645 61.3941 92.09115 54.17126 57.78268 70.42264
"34" 54.78118 67.85396 48.55604 69.7215 51.0461 63.49637 47.311015 57.27123 39.840855 31.748185 57.27123 69.09899 39.84086 49.80107 NA 64.74139 72.21155 74.70161 41.08588 65.98642 64.74139 39.84086 46.06599 44.82096 44.82096 115.164975 42.953425 90.88695 NA 80.92674 52.29112 52.29112 51.046095 NA 48.55604 NA 36.10578 48.55604 51.0461 65.363905 NA 200.44931 62.25134 63.49637 65.36391 57.27123 62.25134 81.549255 47.31102 58.51626 70.96653
"35" 51.76004 62.112055 47.159155 59.811605 54.06049 56.36094 33.931585 52.91027 39.6827 38.53248 55.21071 58.661385 43.70848 48.30938 NA 72.46406 70.16362 73.61429 40.25781 67.86317 60.96183 42.55826 44.85871 47.15915 40.25781 136.30145 44.85871 95.46853 NA 83.96629 59.81161 52.91027 46.58404 NA 48.30938 NA 36.80714 49.4596 52.91027 57.51116 NA 241.54688 58.08627 67.86317 62.687165 70.73873 59.81161 85.69163 47.15915 59.81161 77.06496
"36" 46.72742 59.707265 42.83347 73.33609 46.72742 53.21734 35.694555 53.21734 40.237505 37.64153 59.05827 68.144155 42.83347 45.42944 NA 74.634075 77.87904 73.98508 38.93952 81.77299 66.19718 48.02541 49.32339 46.72742 43.48246 114.87158 45.42944 109.03065 NA 80.475 57.11129 54.51533 58.40928 NA 45.42944 NA 35.04557 48.02541 57.11129 84.36896 NA 205.08146 62.30323 64.8992 62.30323 72.6871 72.6871 107.083675 71.38912 58.40928 81.77299
"37" 52.84357 66.62885 50.54602 70.64956 53.99234 63.18253 42.50461 53.99234 40.78145 33.88881 60.310595 67.77762 45.95093 53.99234 NA 67.77762 68.9264 77.542195 40.20706 70.07517 63.18253 49.39725 44.80216 45.95093 41.35584 119.47242 47.0997 88.45554 NA 82.71168 60.88498 53.99234 56.28989 NA 51.6948 NA 39.05829 51.6948 52.84357 60.88498 NA 194.14268 53.99234 66.62885 63.756915 67.20324 57.43866 81.5629 48.24848 58.58744 73.52149
"38" 54.23243 64.86624 49.97891 76.56343 49.97891 47.85214 47.32045 51.04229 42.00355 38.81341 58.48595 70.18315 43.59862 49.97891 NA 68.58807 68.05638 82.94372 39.3451 69.11976 64.86624 48.383835 49.97891 47.85214 42.53524 132.39093 46.25707 98.89443 NA 92.51415 57.42257 50.5106 51.04229 NA 48.91553 NA 36.15495 49.97891 49.97891 72.30991 NA 231.81705 57.42257 61.6761 55.29581 68.05638 58.48595 83.47541 48.91553 59.54934 76.03174
"39" 47.9536 63.938125 47.9536 61.083745 45.67009 54.80411 42.24483 52.5206 44.52834 35.39432 61.65462 63.36725 42.24483 47.9536 NA 70.217765 69.64689 70.78864 39.96133 72.501265 67.36338 43.38659 49.09535 42.24483 42.81571 139.29378 47.9536 97.04894 NA 81.06441 60.51287 54.80411 51.949725 NA 50.2371 NA 36.53607 49.09535 53.66236 67.36338 NA 236.34272 59.37112 62.79637 58.800245 78.21003 61.65462 91.911055 57.08761 53.66236 80.493535
"40" 49.68497 61.32989 45.803335 72.198475 52.79028 72.9748 42.698025 54.34294 41.14537 33.38209 62.10622 70.64582 43.47435 51.23763 NA 76.08011 74.52746 78.409095 40.36904 72.9748 65.21153 48.908645 46.57966 45.02701 41.14537 127.31774 46.57966 88.50136 NA 82.29073 62.10622 50.4613 39.59271 NA 48.13232 NA 35.71107 49.68497 49.68497 54.34294 NA 223.58237 57.44825 63.65887 72.198475 71.422145 63.65887 86.172375 55.89559 57.44825 79.96175
"41" 47.50002 64.631175 54.50822 67.74593 56.0656 58.40166 35.81969 56.0656 39.323785 35.430345 56.84429 64.631175 49.0574 50.61478 NA 70.471345 73.19675 65.40986 42.0492 75.53282 69.30331 50.614775 42.0492 43.60658 44.38526 135.49186 48.27871 116.02464 NA 71.63937 62.29511 51.00412 52.561495 NA 55.28691 NA 36.59838 50.61478 52.95084 68.135275 NA 246.06568 60.73773 68.52462 72.807405 61.905765 62.29511 86.04512 62.29511 52.95084 74.364785
"42" 44.74998 60.90969 52.829835 74.58329 62.15275 59.66664 42.885395 53.45136 40.399285 34.18401 59.04511 72.09718 52.20831 50.96525 NA 76.447875 74.58329 74.58329 43.50692 70.85413 64.63886 43.50692 45.99303 45.99303 41.02081 125.54855 48.47914 65.88191 NA 88.2569 62.15275 49.7222 49.7222 NA 44.74998 NA 37.29165 50.96525 50.96525 50.96525 NA 212.56239 55.93747 69.61107 66.50344 75.826345 73.34024 78.933985 49.7222 55.93747 65.88191
