"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"23" 55.56483 81.21013 44.16691 65.30055 70.76205 61.501245 69.81222 55.089915 54.14009 42.74218 62.21361 55.08992 54.14009 55.56483 NA 55.56483 100.444115 143.423745 48.44113 67.91257 55.08992 NA 36.09339 69.33731 34.19374 48.67859 68.624935 72.6617 NA 108.517635 69.81222 45.82911 42.26726 NA 34.19374 NA 40.36761 58.41431 42.74218 70.762045 NA 74.56135 53.42772 79.547935 74.08644 NA 88.33383 66.96274 50.8157 72.18679 73.84898
"24" 52.628305 76.62682 45.47086 56.83857 57.2596 50.9442 55.57549 54.73344 45.891885 43.365725 54.73344 54.73344 49.68112 53.89139 NA 64.83808 84.20529 123.360755 44.62881 69.89039 53.89139 NA 42.9447 60.62781 37.89238 57.2596 63.99602 63.99602 NA 105.67764 71.5745 50.10215 53.89139 NA 37.89238 NA 37.89238 56.41755 42.10265 87.5735 NA 87.99453 50.52318 69.89039 65.68013 NA 66.52218 53.04933 50.52318 63.15397 65.2591
"25" 56.376065 80.47888 48.20562 68.42747 63.72947 58.41868 65.77208 59.848505 49.431185 44.52892 59.64424 64.13799 56.37607 57.60163 NA 56.78459 87.01523 123.37371 47.7971 57.60163 51.4738 NA 43.30336 65.56782 35.13291 46.98006 64.955035 75.57661 NA 96.819765 68.63173 45.345965 46.98006 NA 35.94996 NA 42.89483 57.39737 42.48631 75.37235 NA 72.512695 56.37607 80.27462 70.67434 NA 76.39366 57.19311 47.38858 68.63173 61.686855
"26" 59.07448 82.27126 48.24931 58.455895 68.66248 72.37397 67.42532 61.5488 55.981575 43.919245 66.18816 55.67228 57.52803 59.69306 NA 53.81654 94.33359 147.22226 52.57938 59.38377 48.86789 NA 40.20776 68.97177 37.11485 48.24931 70.51822 66.18816 NA 87.21991 72.99255 44.53783 43.30066 NA 36.49627 NA 43.91924 60.62093 41.44492 71.136805 NA 77.01332 55.36299 80.41552 67.42532 NA 81.0341 51.34222 47.63073 72.37397 71.755385
"27" 55.21652 77.88436 44.17322 72.07209 66.25983 54.05407 68.58473 58.12265 49.98548 43.01076 56.9602 52.31039 51.14794 53.47284 NA 54.63529 101.13342 137.75069 45.33567 67.42228 53.47284 NA 39.5234 68.58473 32.54869 45.33567 67.42228 90.67134 NA 107.52691 62.77247 46.498125 49.98548 NA 32.54869 NA 39.5234 56.9602 43.01076 80.20926 NA 70.32841 58.70388 82.53417 72.07209 NA 86.02153 63.93492 59.28511 74.397 72.07209
"28" 54.34321 80.00528 49.05984 83.779115 77.74098 66.042095 56.60751 65.28733 49.437225 44.908625 61.89088 68.68378 56.60751 58.11704 NA 76.98621 82.26958 92.83632 46.04078 83.02435 62.64564 NA 63.40041 56.984895 45.28601 41.51217 61.89088 76.98621 NA 105.28997 67.17425 64.15518 68.68378 NA 42.26694 NA 43.77647 58.87181 55.85274 93.968465 NA 57.36228 55.85274 70.570695 78.49575 NA 80.76005 86.04342 64.15518 62.64564 72.45761
"29" 48.478635 79.39255 42.85792 59.368765 65.34077 63.584295 71.66407 60.07135 47.07346 44.2631 59.01747 58.31488 54.09935 52.342875 NA 54.09935 100.118915 151.056615 45.66828 72.36666 58.31488 NA 35.83203 66.74595 35.83203 57.61229 63.93559 70.96148 NA 104.685745 71.66407 43.56051 51.28899 NA 37.23721 NA 39.34498 55.50452 45.66828 79.041255 NA 98.36245 59.72006 85.71585 71.66407 NA 83.60808 76.58219 59.01747 70.25889 69.5563
"30" 58.57206 81.66297 47.87139 67.301545 67.58315 55.756095 67.01995 61.10643 49.27938 45.900215 61.95122 59.69845 56.88248 54.06652 NA 51.81375 99.403545 134.321505 46.74501 71.5255 56.31929 NA 38.29712 67.58315 34.91796 52.37694 65.048775 79.97339 NA 106.443455 69.83592 43.365855 42.23947 NA 33.22838 NA 40.54989 56.31929 43.92904 77.43902 NA 81.944565 60.824835 82.78935 81.09977 NA 83.35255 73.77827 59.13525 72.65188 70.962305
"31" 55.14619 88.52415 47.89012 65.788445 68.69087 66.51405 75.46321 57.08115 50.308805 45.71329 59.98358 61.91853 53.69498 59.74171 NA 49.34133 94.32902 150.926425 48.37385 59.98358 50.79255 NA 39.18282 69.17461 31.44301 44.50395 67.48153 76.43069 NA 92.63593 70.62583 44.745815 40.1503 NA 34.82918 NA 42.56899 59.49984 41.11778 71.5933 NA 66.27218 54.904325 77.1563 77.88191 NA 78.36564 54.17872 49.34133 74.012 64.820965
"32" 55.241425 76.95702 48.76485 54.0985 65.52776 62.098985 62.47996 56.38435 56.38435 40.38339 62.47996 57.90825 53.33655 57.1463 NA 57.90825 96.76774 137.91308 50.669725 73.14727 56.38435 NA 38.09754 66.28971 37.33559 47.24094 72.004345 70.86142 NA 99.434565 70.86142 46.85997 50.28875 NA 36.57363 NA 41.90729 58.67021 39.62144 76.19507 NA 75.052145 56.765325 81.52873 74.67117 NA 87.62433 55.6224 54.0985 70.86142 74.290195
